"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NEPSE","2015-12-02","1062.78","1062.78","1062.78","1062.78","0.00","0"
"NEPSE","2015-12-03","1072.94","1072.94","1072.94","1072.94","0.00","0"
"NEPSE","2015-12-06","1102.84","1102.84","1102.84","1102.84","0.00","0"
"NEPSE","2015-12-07","1107.94","1107.94","1107.94","1107.94","0.00","0"
"NEPSE","2015-12-08","1107.23","1107.23","1107.23","1107.23","0.00","0"
"NEPSE","2015-12-09","1122.79","1122.79","1122.79","1122.79","0.00","0"
"NEPSE","2015-12-10","1119.35","1119.35","1119.35","1119.35","0.00","0"
"NEPSE","2015-12-13","1118.57","1118.57","1118.57","1118.57","0.00","0"
"NEPSE","2015-12-14","1120.18","1120.18","1120.18","1120.18","0.00","0"
"NEPSE","2015-12-15","1121.02","1121.02","1121.02","1121.02","0.00","0"
"NEPSE","2015-12-16","1116.19","1116.19","1116.19","1116.19","0.00","0"
"NEPSE","2015-12-17","1110.68","1110.68","1110.68","1110.68","0.00","0"
"NEPSE","2015-12-20","1118.81","1118.81","1118.81","1118.81","0.00","0"
"NEPSE","2015-12-21","1131.52","1131.52","1131.52","1131.52","0.00","0"
"NEPSE","2015-12-22","1138.18","1138.18","1138.18","1138.18","0.00","0"
"NEPSE","2015-12-23","1133.34","1133.34","1133.34","1133.34","0.00","0"
"NEPSE","2015-12-24","1137.03","1137.03","1137.03","1137.03","0.00","0"
"NEPSE","2015-12-27","1135.47","1135.47","1135.47","1135.47","0.00","0"
"NEPSE","2015-12-28","1131.95","1131.95","1131.95","1131.95","0.00","0"
"NEPSE","2015-12-29","1142.17","1142.17","1142.17","1142.17","0.00","0"
"NEPSE","2015-12-31","1151.38","1151.38","1151.38","1151.38","0.00","0"
"NEPSE","2016-01-04","1154.62","1154.62","1154.62","1154.62","0.00","0"
"NEPSE","2016-01-05","1146.11","1146.11","1146.11","1146.11","0.00","0"
"NEPSE","2016-01-06","1149.89","1149.89","1149.89","1149.89","0.00","0"
"NEPSE","2016-01-07","1164.14","1164.14","1164.14","1164.14","0.00","0"
"NEPSE","2016-01-10","1167.18","1167.18","1167.18","1167.18","0.00","0"
"NEPSE","2016-01-11","1168.81","1168.81","1168.81","1168.81","0.00","0"
"NEPSE","2016-01-12","1173.6","1173.6","1173.6","1173.6","0.00","0"
"NEPSE","2016-01-13","1180.98","1180.98","1180.98","1180.98","0.00","0"
"NEPSE","2016-01-14","1190.16","1190.16","1190.16","1190.16","0.00","0"
"NEPSE","2016-01-17","1212","1212","1212","1212","0.00","0"
"NEPSE","2016-01-18","1214.31","1214.31","1214.31","1214.31","0.00","0"
"NEPSE","2016-01-19","1213.71","1213.71","1213.71","1213.71","0.00","0"
"NEPSE","2016-01-20","1213.57","1213.57","1213.57","1213.57","0.00","0"
"NEPSE","2016-01-21","1212.32","1212.32","1212.32","1212.32","0.00","0"
"NEPSE","2016-01-24","1219.62","1219.62","1219.62","1219.62","0.00","0"
"NEPSE","2016-01-25","1222.43","1222.43","1222.43","1222.43","0.00","0"
"NEPSE","2016-01-26","1218.39","1218.39","1218.39","1218.39","0.00","0"
"NEPSE","2016-01-27","1216.96","1216.96","1216.96","1216.96","0.00","0"
"NEPSE","2016-01-28","1216.11","1216.11","1216.11","1216.11","0.00","0"
"NEPSE","2016-01-31","1220.7","1220.7","1220.7","1220.7","0.00","0"
"NEPSE","2016-02-01","1238.02","1238.02","1238.02","1238.02","0.00","0"
"NEPSE","2016-02-02","1240.07","1240.07","1240.07","1240.07","0.00","0"
"NEPSE","2016-02-03","1242.13","1242.13","1242.13","1242.13","0.00","0"
"NEPSE","2016-02-04","1251.42","1251.42","1251.42","1251.42","0.00","0"
"NEPSE","2016-02-07","1262.82","1262.82","1262.82","1262.82","0.00","0"
"NEPSE","2016-02-08","1263.75","1263.75","1263.75","1263.75","0.00","0"
"NEPSE","2016-02-11","1263.72","1263.72","1263.72","1263.72","0.00","0"
"NEPSE","2016-02-14","1259.35","1259.35","1259.35","1259.35","0.00","0"
"NEPSE","2016-02-15","1258.23","1258.23","1258.23","1258.23","0.00","0"
"NEPSE","2016-02-16","1257.34","1257.34","1257.34","1257.34","0.00","0"
"NEPSE","2016-02-17","1266.08","1266.08","1266.08","1266.08","0.00","0"
"NEPSE","2016-02-18","1273.28","1273.28","1273.28","1273.28","0.00","0"
"NEPSE","2016-02-21","1278.92","1278.92","1278.92","1278.92","0.00","0"
"NEPSE","2016-02-22","1291.81","1291.81","1291.81","1291.81","0.00","0"
"NEPSE","2016-02-23","1285.93","1285.93","1285.93","1285.93","0.00","0"
"NEPSE","2016-02-24","1279.9","1279.9","1279.9","1279.9","0.00","0"
"NEPSE","2016-02-25","1283.52","1283.52","1283.52","1283.52","0.00","0"
"NEPSE","2016-02-28","1283.67","1283.67","1283.67","1283.67","0.00","0"
"NEPSE","2016-02-29","1283.94","1283.94","1283.94","1283.94","0.00","0"
"NEPSE","2016-03-01","1289.52","1289.52","1289.52","1289.52","0.00","0"
"NEPSE","2016-03-02","1295.78","1295.78","1295.78","1295.78","0.00","0"
"NEPSE","2016-03-03","1300.76","1300.76","1300.76","1300.76","0.00","0"
"NEPSE","2016-03-06","1306.54","1306.54","1306.54","1306.54","0.00","0"
"NEPSE","2016-03-10","1318.03","1318.03","1318.03","1318.03","0.00","0"
"NEPSE","2016-03-13","1318.88","1318.88","1318.88","1318.88","0.00","0"
"NEPSE","2016-03-14","1312.2","1312.2","1312.2","1312.2","0.00","0"
"NEPSE","2016-03-15","1312.85","1312.85","1312.85","1312.85","0.00","0"
"NEPSE","2016-03-16","1315.77","1315.77","1315.77","1315.77","0.00","0"
"NEPSE","2016-03-17","1326.53","1326.53","1326.53","1326.53","0.00","0"
"NEPSE","2016-03-20","1343.93","1343.93","1343.93","1343.93","0.00","0"
"NEPSE","2016-03-21","1342.07","1342.07","1342.07","1342.07","0.00","0"
"NEPSE","2016-03-23","1345.53","1345.53","1345.53","1345.53","0.00","0"
"NEPSE","2016-03-24","1357.14","1357.14","1357.14","1357.14","0.00","0"
"NEPSE","2016-03-27","1377.33","1377.33","1377.33","1377.33","0.00","0"
"NEPSE","2016-03-28","1374.75","1374.75","1374.75","1374.75","0.00","0"
"NEPSE","2016-03-29","1370.04","1370.04","1370.04","1370.04","0.00","0"
"NEPSE","2016-03-30","1362.98","1362.98","1362.98","1362.98","0.00","0"
"NEPSE","2016-03-31","1355.48","1355.48","1355.48","1355.48","0.00","0"
"NEPSE","2016-04-03","1351.54","1351.54","1351.54","1351.54","0.00","0"
"NEPSE","2016-04-04","1362.53","1362.53","1362.53","1362.53","0.00","0"
"NEPSE","2016-04-05","1375.26","1375.26","1375.26","1375.26","0.00","0"
"NEPSE","2016-04-06","1377.42","1377.42","1377.42","1377.42","0.00","0"
"NEPSE","2016-04-10","1382.42","1382.42","1382.42","1382.42","0.00","0"
"NEPSE","2016-04-11","1383.85","1383.85","1383.85","1383.85","0.00","0"
"NEPSE","2016-04-12","1388.63","1388.63","1388.63","1388.63","0.00","0"
"NEPSE","2016-04-14","1405.78","1405.78","1405.78","1405.78","0.00","0"
"NEPSE","2016-04-17","1409.43","1409.43","1409.43","1409.43","0.00","0"
"NEPSE","2016-04-18","1428.6","1428.6","1428.6","1428.6","0.00","0"
"NEPSE","2016-04-19","1430.81","1430.81","1430.81","1430.81","0.00","0"
"NEPSE","2016-04-20","1440.69","1440.69","1440.69","1440.69","0.00","0"
"NEPSE","2016-04-21","1441.67","1441.67","1441.67","1441.67","0.00","0"
"NEPSE","2016-04-24","1454.35","1454.35","1454.35","1454.35","0.00","0"
"NEPSE","2016-04-25","1461.75","1461.75","1461.75","1461.75","0.00","0"
"NEPSE","2016-04-26","1453.11","1453.11","1453.11","1453.11","0.00","0"
"NEPSE","2016-04-27","1458.38","1458.38","1458.38","1458.38","0.00","0"
"NEPSE","2016-04-28","1464.91","1464.91","1464.91","1464.91","0.00","0"
"NEPSE","2016-05-02","1474.47","1474.47","1474.47","1474.47","0.00","0"
"NEPSE","2016-05-03","1471.95","1471.95","1471.95","1471.95","0.00","0"
"NEPSE","2016-05-04","1468.11","1468.11","1468.11","1468.11","0.00","0"
"NEPSE","2016-05-05","1463.13","1463.13","1463.13","1463.13","0.00","0"
"NEPSE","2016-05-08","1472.69","1472.69","1472.69","1472.69","0.00","0"
"NEPSE","2016-05-09","1482.9","1482.9","1482.9","1482.9","0.00","0"
"NEPSE","2016-05-10","1484.04","1484.04","1484.04","1484.04","0.00","0"
"NEPSE","2016-05-11","1481.18","1481.18","1481.18","1481.18","0.00","0"
"NEPSE","2016-05-12","1481.94","1481.94","1481.94","1481.94","0.00","0"
"NEPSE","2016-05-15","1477.38","1477.38","1477.38","1477.38","0.00","0"
"NEPSE","2016-05-16","1467.51","1467.51","1467.51","1467.51","0.00","0"
"NEPSE","2016-05-17","1483.68","1483.68","1483.68","1483.68","0.00","0"
"NEPSE","2016-05-18","1496.41","1496.41","1496.41","1496.41","0.00","0"
"NEPSE","2016-05-19","1499.32","1499.32","1499.32","1499.32","0.00","0"
"NEPSE","2016-05-22","1509.39","1509.39","1509.39","1509.39","0.00","0"
"NEPSE","2016-05-23","1524.07","1524.07","1524.07","1524.07","0.00","0"
"NEPSE","2016-05-24","1544.53","1544.53","1544.53","1544.53","0.00","0"
"NEPSE","2016-05-25","1524.12","1524.12","1524.12","1524.12","0.00","0"
"NEPSE","2016-05-26","1525.09","1525.09","1525.09","1525.09","0.00","0"
"NEPSE","2016-05-29","1522.25","1522.25","1522.25","1522.25","0.00","1152870016"
"NEPSE","2016-05-30","1526.96","1526.96","1526.96","1526.96","0.00","1148169984"
"NEPSE","2016-05-31","1532.12","1532.12","1532.12","1532.12","0.00","1298520064"
"NEPSE","2016-06-01","1523.56","1523.56","1523.56","1523.56","0.00","1196009984"
"NEPSE","2016-06-02","1518.12","1518.12","1518.12","1518.12","0.00","1009539968"
"NEPSE","2016-06-05","1483.14","1483.14","1483.14","1483.14","0.00","1246659968"
"NEPSE","2016-06-06","1483.21","1516.8","1483.21","1516.8","0.00","1078499968"
"NEPSE","2016-06-07","1516.8","1537.98","1516.8","1531.49","0.00","1123600000"
"NEPSE","2016-06-08","1531.49","1547.65","1529.24","1546.8","0.00","1269299968"
"NEPSE","2016-06-09","1566.7","1566.7","1566.7","1566.7","0.00","1867000064"
"NEPSE","2016-06-12","1566.7","1602","1564.45","1597.96","0.00","1919480064"
"NEPSE","2016-06-13","1597.96","1626.03","1595.86","1609.59","0.00","1671020032"
"NEPSE","2016-06-14","1614.15","1614.15","1614.15","1614.15","0.00","1676819968"
"NEPSE","2016-06-15","1620.47","1620.47","1620.47","1620.47","0.00","1369689984"
"NEPSE","2016-06-16","1632.94","1632.94","1632.94","1632.94","0.00","1997389952"
"NEPSE","2016-06-19","1632.94","1637.27","1617.51","1622.27","0.00","1463939968"
"NEPSE","2016-06-20","1632.94","1625.76","1609.38","1615.1","0.00","1115449984"
"NEPSE","2016-06-21","1615.22","1628.92","1615.22","1628.81","0.00","1196109952"
"NEPSE","2016-06-22","1628.81","1651.86","1628.84","1647.51","0.00","1751960064"
"NEPSE","2016-06-23","1648.17","1670.71","1648.17","1666.29","0.00","1894710016"
"NEPSE","2016-06-26","1666.29","1688.48","1665.27","1685.17","0.00","1461120000"
"NEPSE","2016-06-27","1685.17","1721.77","1693.68","1721.77","0.00","1508530048"
"NEPSE","2016-06-28","1712.84","1733.28","1711.68","1724.19","0.00","1700720000"
"NEPSE","2016-06-29","1724.19","1732.68","1721.24","1724.59","0.00","1457209984"
"NEPSE","2016-06-30","1724.59","1734.21","1707.66","1723.23","0.00","1599010048"
"NEPSE","2016-07-03","1723.23","1725.47","1709.34","1719.2","0.00","1720080000"
"NEPSE","2016-07-04","1723.23","1724.02","1714.84","1716.83","0.00","1423340032"
"NEPSE","2016-07-05","1716.83","1717.95","1705.06","1713.03","0.00","1160760064"
"NEPSE","2016-07-06","1713.03","1723.34","1712.94","1715.72","0.00","1173100032"
"NEPSE","2016-07-10","1715.77","1732.22","1715.77","1722.53","0.00","1324669952"
"NEPSE","2016-07-11","1722.53","1727.37","1701.94","1702.27","0.00","859897024"
"NEPSE","2016-07-12","1702.27","1709.48","1654.02","1693.07","0.00","1093299968"
"NEPSE","2016-07-13","1693.07","1696.57","1671.05","1690.43","0.00","1018860032"
"NEPSE","2016-07-14","1690.43","1725.01","1689.52","1718.15","0.00","1356649984"
"NEPSE","2016-07-17","1720.52","1749.96","1715.12","1745.74","0.00","1285520000"
"NEPSE","2016-07-18","1745.74","1786.68","1745.74","1786.57","0.00","1839369984"
"NEPSE","2016-07-19","1786.57","1813.42","1785.33","1800.47","0.00","2101240064"
"NEPSE","2016-07-20","1800.47","1813.44","1782.57","1786.84","0.00","2057750016"
"NEPSE","2016-07-21","1786.84","1804.75","1779.71","1798.83","0.00","1429859968"
"NEPSE","2016-07-25","1798.83","1838.59","1798.83","1838.49","0.00","2158749952"
"NEPSE","2016-07-26","1838.49","1869.08","1837.97","1866.5","0.00","2177649920"
"NEPSE","2016-07-27","1866.5","1888.36","1866.26","1881.45","0.00","2178769920"
"NEPSE","2016-07-28","1881.45","1888.01","1863.32","1877.93","0.00","2106669952"
"NEPSE","2016-07-31","1877.93","1878.02","1861.13","1862.76","0.00","1715219968"
"NEPSE","2016-08-01","1863.05","1866.89","1831.61","1845.41","0.00","1496390016"
"NEPSE","2016-08-02","1845.41","1846.91","1824.66","1826.47","0.00","1364979968"
"NEPSE","2016-08-03","1826.47","1831.7","1795.89","1813.72","0.00","1245689984"
"NEPSE","2016-08-04","1813.72","1814.04","1768.68","1768.6","0.00","1403490048"
"NEPSE","2016-08-07","1768.6","1805.75","1759.24","1764.72","0.00","1495219968"
"NEPSE","2016-08-08","1764.72","1766.14","1675.91","1675.91","0.00","854620032"
"NEPSE","2016-08-09","1675.91","1760.42","1675.92","1760.42","0.00","294799008"
"NEPSE","2016-08-10","1760.74","1789.49","1741.03","1779.57","0.00","1933049984"
"NEPSE","2016-08-11","1779.57","1789.05","1768.02","1774.87","0.00","1188630016"
"NEPSE","2016-08-14","1774.87","1775.03","1730.95","1733.93","0.00","1096530048"
"NEPSE","2016-08-15","1733.93","1735.51","1685.26","1694.81","0.00","1126070016"
"NEPSE","2016-08-16","1694.81","1718","1681.67","1717.45","0.00","983681984"
"NEPSE","2016-08-17","1717.45","1742.16","1716.47","1735.06","0.00","948409984"
"NEPSE","2016-08-21","1734.93","1744.84","1719.78","1722.43","0.00","618347008"
"NEPSE","2016-08-22","1722.43","1725.97","1683.12","1683.12","0.00","788593984"
"NEPSE","2016-08-23","1683.12","1704.71","1674.85","1681.86","0.00","810753024"
"NEPSE","2016-08-24","1681.86","1731.07","1682.14","1730.62","0.00","949550976"
"NEPSE","2016-08-28","1730.62","1758.9","1730.48","1748.23","0.00","1310380032"
"NEPSE","2016-08-29","1748.23","1767.6","1747.71","1766.54","0.00","1410509952"
"NEPSE","2016-08-30","1766.54","1790.29","1766.07","1788.08","0.00","1400060032"
"NEPSE","2016-08-31","1788.08","1799.39","1781.43","1797.45","0.00","1154460032"
"NEPSE","2016-09-01","1797.45","1806.13","1797.49","1805.18","0.00","1293500032"
"NEPSE","2016-09-04","1805.18","1821.71","1804.33","1819.83","0.00","1607699968"
"NEPSE","2016-09-05","1819.83","1840.78","1819.5","1838.9","0.00","1791680000"
"NEPSE","2016-09-06","1838.9","1854.69","1818.36","1834.8","0.00","1760120064"
"NEPSE","2016-09-07","1834.8","1838.83","1818.64","1824.83","0.00","1533389952"
"NEPSE","2016-09-08","1824.83","1829.27","1816.9","1823.05","0.00","1383559936"
"NEPSE","2016-09-11","1823.05","1829.2","1815.61","1816.81","0.00","1093270016"
"NEPSE","2016-09-12","1816.81","1819.95","1809.31","1818.69","0.00","1076189952"
"NEPSE","2016-09-14","1818.69","1821.9","1813.27","1815.17","0.00","1331490048"
"NEPSE","2016-09-18","1815.17","1818.7","1801.02","1804.48","0.00","2397339904"
"NEPSE","2016-09-20","1804.48","1807.62","1785","1786.5","0.00","1259800064"
"NEPSE","2016-09-21","1786.5","1788.34","1765.09","1779.13","0.00","899432000"
"NEPSE","2016-09-22","1786.5","1780.56","1766.25","1766.91","0.00","880014016"
"NEPSE","2016-09-25","1766.91","1767.82","1725.05","1730.64","0.00","1046030016"
"NEPSE","2016-09-26","1730.67","1758.22","1730.67","1757.1","0.00","1011699968"
"NEPSE","2016-09-27","1757.1","1767.34","1750.3","1753.72","0.00","700600000"
"NEPSE","2016-09-28","1753.81","1756.59","1746.69","1749.1","0.00","710563008"
"NEPSE","2016-09-29","1749.19","1758.16","1744.1","1753.38","0.00","768590976"
"NEPSE","2016-10-02","1753.48","1764.86","1753.21","1763.78","0.00","853209984"
"NEPSE","2016-10-03","1763.9","1784.05","1763.67","1780.4","0.00","761833984"
"NEPSE","2016-10-04","1780.41","1800.5","1780.41","1798.5","0.00","1087990016"
"NEPSE","2016-10-05","1798.5","1806.7","1794.58","1806.6","0.00","918851008"
"NEPSE","2016-10-06","1806.6","1822.41","1806.39","1819.88","0.00","991689984"
"NEPSE","2016-10-16","1806.6","1820.96","1801.41","1803.74","0.00","593185984"
"NEPSE","2016-10-17","1803.74","1805.42","1784.19","1793.36","0.00","626633024"
"NEPSE","2016-10-18","1793.36","1794.67","1782.57","1792.73","0.00","500712000"
"NEPSE","2016-10-19","1792.73","1794.14","1784.79","1787.89","0.00","527768992"
"NEPSE","2016-10-20","1787.89","1795.24","1787.7","1794.47","0.00","686382976"
"NEPSE","2016-10-23","1794.47","1798.33","1780.83","1782.39","0.00","954121984"
"NEPSE","2016-10-24","1782.39","1783.83","1763.77","1768.89","0.00","917342976"
"NEPSE","2016-10-25","1768.89","1769.17","1749.14","1751","0.00","702017024"
"NEPSE","2016-10-26","1751","1755.74","1736.71","1753.46","0.00","771998976"
"NEPSE","2016-10-27","1753.46","1763.25","1752.62","1759.71","0.00","670206976"
"NEPSE","2016-11-03","1759.71","1762.92","1753.22","1762.21","0.00","513843008"
"NEPSE","2016-11-07","1762.21","1764.26","1748.93","1749.12","0.00","669728000"
"NEPSE","2016-11-08","1749.12","1749.51","1722.51","1724.49","0.00","729078976"
"NEPSE","2016-11-09","1724.49","1724.64","1692.46","1696.86","0.00","670987008"
"NEPSE","2016-11-10","1696.86","1711.91","1689.2","1697.17","0.00","702545984"
"NEPSE","2016-11-13","1697.17","1708.18","1690.79","1700","0.00","718371968"
"NEPSE","2016-11-14","1700","1708.84","1700.77","1706.28","0.00","770372992"
"NEPSE","2016-11-15","1706.28","1714.6","1699.88","1701.91","0.00","802971008"
"NEPSE","2016-11-16","1701.91","1709.61","1695.94","1698.9","0.00","1170429952"
"NEPSE","2016-11-17","1698.9","1700.95","1657.37","1658.08","0.00","1448920064"
"NEPSE","2016-11-20","1658.08","1658.51","1577.71","1599.62","0.00","1225080064"
"NEPSE","2016-11-21","1599.62","1618.95","1572.17","1606.29","0.00","893379008"
"NEPSE","2016-11-22","1606.29","1606.19","1574.81","1582.47","0.00","813587008"
"NEPSE","2016-11-23","1582.47","1583","1539.04","1540.01","0.00","1037779968"
"NEPSE","2016-11-24","1540.01","1572.72","1516.74","1534.03","0.00","913265984"
"NEPSE","2016-11-27","1534.03","1536.53","1468.99","1469.48","0.00","891988992"
"NEPSE","2016-11-28","1469.48","1512.19","1404.2","1510.16","0.00","1088150016"
"NEPSE","2016-11-29","1510.16","1554.59","1468.28","1553.68","0.00","1173600000"
"NEPSE","2016-11-30","1553.68","1608.37","1553.42","1608.33","0.00","1348320000"
"NEPSE","2016-12-01","1608.33","1624.79","1586.47","1600.49","0.00","1186850048"
"NEPSE","2016-12-04","1600.49","1600.63","1569.47","1570.95","0.00","702654016"
"NEPSE","2016-12-05","1570.95","1573.97","1541.21","1544.6","0.00","639254976"
"NEPSE","2016-12-06","1544.6","1559.54","1536.78","1554.51","0.00","711153984"
"NEPSE","2016-12-07","1554.51","1557.42","1548.01","1553.9","0.00","488444000"
"NEPSE","2016-12-08","1553.9","1554.24","1541.52","1544.68","0.00","584075008"
"NEPSE","2016-12-11","1544.68","1546.21","1522.64","1522.8","0.00","388068000"
"NEPSE","2016-12-12","1522.8","1523.98","1495.91","1509.43","0.00","519555008"
"NEPSE","2016-12-14","1509.43","1518.07","1502.1","1516.08","0.00","466484992"
"NEPSE","2016-12-15","1516.08","1531.32","1514.17","1530.06","0.00","479159008"
"NEPSE","2016-12-18","1530.06","1531.43","1518.74","1531.35","0.00","566508992"
"NEPSE","2016-12-19","1531.35","1532","1512.79","1514.88","0.00","537187008"
"NEPSE","2016-12-20","1514.88","1515.08","1494.76","1495.99","0.00","668400000"
"NEPSE","2016-12-21","1495.99","1496.23","1469.55","1470.63","0.00","475655008"
"NEPSE","2016-12-22","1470.63","1480.19","1466.75","1475.41","0.00","444880992"
"NEPSE","2016-12-26","1475.41","1476.5","1432.57","1432.57","0.00","458576992"
"NEPSE","2016-12-27","1432.57","1433.6","1394.18","1407.53","0.00","546097024"
"NEPSE","2016-12-28","1407.53","1422.89","1402.81","1413.15","0.00","433379008"
"NEPSE","2016-12-29","1413.15","1454.64","1412.9","1443.38","0.00","560499008"
"NEPSE","2017-01-01","1443.38","1476.82","1443.8","1465.72","0.00","561280000"
"NEPSE","2017-01-02","1465.72","1484.89","1465.72","1482.85","0.00","494264992"
"NEPSE","2017-01-03","1482.85","1484.26","1456.69","1456.82","0.00","385836992"
"NEPSE","2017-01-04","1456.82","1462.83","1442.51","1457.82","0.00","320670016"
"NEPSE","2017-01-05","1457.82","1465.72","1451.36","1454.14","0.00","326768000"
"NEPSE","2017-01-08","1454.14","1453.89","1445.66","1447.45","0.00","385014016"
"NEPSE","2017-01-09","1447.45","1461.23","1447.5","1458.97","0.00","261236992"
"NEPSE","2017-01-10","1458.97","1477.81","1460.6","1476.9","0.00","356823008"
"NEPSE","2017-01-11","1476.9","1484.57","1473.71","1476.51","0.00","290327008"
"NEPSE","2017-01-12","1476.51","1481.77","1476.26","1479.86","0.00","257332992"
"NEPSE","2017-01-15","1479.86","1484.43","1476.25","1477.72","0.00","267938000"
"NEPSE","2017-01-16","1477.72","1480.07","1465.53","1466.09","0.00","260408992"
"NEPSE","2017-01-17","1466.09","1467.38","1454.99","1463.04","0.00","333654016"
"NEPSE","2017-01-18","1463.04","1463.66","1456.95","1462.23","0.00","291684992"
"NEPSE","2017-01-19","1462.23","1468.86","1461.42","1462.56","0.00","297208992"
"NEPSE","2017-01-22","1462.56","1468.72","1462.41","1465.84","0.00","231915008"
"NEPSE","2017-01-23","1465.84","1467.01","1457.85","1457.88","0.00","298895008"
"NEPSE","2017-01-24","1457.88","1460.37","1432.99","1432.99","0.00","317612992"
"NEPSE","2017-01-25","1432.99","1433.63","1395.91","1396.61","0.00","398868000"
"NEPSE","2017-01-26","1396.61","1396.61","1357.31","1375.14","0.00","490808000"
"NEPSE","2017-01-30","1375.14","1375.93","1307.62","1309.7","0.00","512318016"
"NEPSE","2017-01-31","1309.7","1335.23","1292.98","1326.6","0.00","469633984"
"NEPSE","2017-02-01","1326.6","1390.56","1326.6","1389.83","0.00","564668032"
"NEPSE","2017-02-02","1389.83","1416.93","1377.19","1382.45","0.00","516676000"
"NEPSE","2017-02-05","1382.45","1384","1353.76","1364.5","0.00","255400992"
"NEPSE","2017-02-06","1364.5","1364.86","1346.19","1348.84","0.00","222291008"
"NEPSE","2017-02-07","1348.84","1350.96","1338.06","1344.6","0.00","297356992"
"NEPSE","2017-02-08","1344.6","1346.26","1321.23","1322.98","0.00","324199008"
"NEPSE","2017-02-09","1322.98","1323.32","1296.2","1296.23","0.00","411400992"
"NEPSE","2017-02-12","1296.23","1297.3","1252.42","1252.5","0.00","451153984"
"NEPSE","2017-02-13","1252.5","1278.98","1218.86","1278.98","0.00","462281984"
"NEPSE","2017-02-14","1278.98","1284.04","1260.84","1274.97","0.00","390963008"
"NEPSE","2017-02-15","1274.97","1316.81","1275.06","1316.8","0.00","520287008"
"NEPSE","2017-02-16","1316.8","1345.33","1314.08","1343.85","0.00","621523968"
"NEPSE","2017-02-19","1343.85","1369.41","1326.71","1369.35","0.00","628798016"
"NEPSE","2017-02-20","1369.35","1394.06","1361.05","1365.11","0.00","798889024"
"NEPSE","2017-02-21","1365.11","1385.9","1346.59","1357.57","0.00","577590016"
"NEPSE","2017-02-22","1357.57","1358.91","1338.45","1344.11","0.00","319015008"
"NEPSE","2017-02-23","1344.11","1344.07","1335.68","1337.46","0.00","269056000"
"NEPSE","2017-02-26","1337.46","1338.49","1313.01","1313.01","0.00","245987008"
"NEPSE","2017-02-28","1313.01","1313.01","1294.19","1299.29","0.00","528111008"
"NEPSE","2017-03-01","1299.29","1316.96","1299.1","1316.8","0.00","314716000"
"NEPSE","2017-03-02","1316.8","1329.41","1316.8","1329.41","0.00","400524992"
"NEPSE","2017-03-05","1329.41","1358.27","1328","1354.34","0.00","558435968"
"NEPSE","2017-03-06","1354.34","1371.53","1353.47","1358.41","0.00","732656000"
"NEPSE","2017-03-07","1358.41","1358.48","1339.27","1341.56","0.00","402360992"
"NEPSE","2017-03-09","1341.56","1353.45","1341.48","1347.53","0.00","452680992"
"NEPSE","2017-03-13","1347.53","1359.49","1347.56","1355.23","0.00","335582016"
"NEPSE","2017-03-14","1355.23","1360.37","1346.7","1347.09","0.00","309343008"
"NEPSE","2017-03-15","1347.09","1358.24","1340.3","1356.13","0.00","287448992"
"NEPSE","2017-03-16","1356.13","1359.65","1354.75","1357.34","0.00","417496000"
"NEPSE","2017-03-19","1357.34","1382.3","1357.08","1382.19","0.00","640144000"
"NEPSE","2017-03-20","1382.19","1424.78","1381.87","1424.38","0.00","1205650048"
"NEPSE","2017-03-21","1424.38","1463.09","1412.97","1462.23","0.00","1313200000"
"NEPSE","2017-03-22","1462.23","1513.19","1462.23","1481.08","0.00","1306419968"
"NEPSE","2017-03-23","1481.08","1495.58","1469.57","1486.04","0.00","961484032"
"NEPSE","2017-03-26","1486.04","1546.48","1486.04","1533.83","0.00","1511490048"
"NEPSE","2017-03-28","1533.83","1610.67","1533.83","1610.62","0.00","1339960064"
"NEPSE","2017-03-29","1610.62","1644.77","1587.21","1588.29","0.00","2043980032"
"NEPSE","2017-03-30","1588.29","1600.57","1569.43","1587.64","0.00","1447270016"
"NEPSE","2017-04-02","1587.64","1667.11","1587.64","1667.11","0.00","903900032"
"NEPSE","2017-04-03","1667.11","1746.82","1648.21","1660.52","0.00","2442589952"
"NEPSE","2017-04-04","1660.52","1675.95","1635.22","1657.02","0.00","1566310016"
"NEPSE","2017-04-06","1657.02","1666.91","1642.91","1651.04","0.00","1351320064"
"NEPSE","2017-04-09","1651.04","1665.55","1644.31","1651.6","0.00","1194230016"
"NEPSE","2017-04-10","1651.6","1677.18","1651.28","1676.22","0.00","1542029952"
"NEPSE","2017-04-11","1676.22","1710.74","1676.25","1709.82","0.00","1860470016"
"NEPSE","2017-04-12","1709.82","1737.91","1702.7","1703.07","0.00","1986259968"
"NEPSE","2017-04-13","1703.07","1709.08","1679.68","1697.13","0.00","1391820032"
"NEPSE","2017-04-16","1697.13","1704.02","1651.1","1651.61","0.00","1163069952"
"NEPSE","2017-04-18","1651.61","1651.74","1603.59","1612.04","0.00","1458509952"
"NEPSE","2017-04-19","1612.04","1662.02","1609.8","1662.02","0.00","1037200000"
"NEPSE","2017-04-20","1662.02","1684.33","1653.62","1658.34","0.00","1299580032"
"NEPSE","2017-04-23","1658.34","1724.54","1659.46","1693.72","0.00","1515859968"
"NEPSE","2017-04-24","1693.72","1696.85","1673.08","1675.78","0.00","941086976"
"NEPSE","2017-04-25","1675.78","1682.91","1668.71","1672.38","0.00","1036600000"
